Timestamp,State,Mode,Probability,Confidence,InputIdleTime
2026-02-12 22:43:51.627,Active,Non-Interactive,0.8,0.85,29.57
2026-02-12 22:43:51.670,Active,Non-Interactive,0.8,0.85,29.62
2026-02-12 22:43:51.704,Active,Non-Interactive,0.8,0.85,29.65
2026-02-12 22:43:51.738,Active,Non-Interactive,0.8,0.85,29.68
2026-02-12 22:43:51.767,Active,Non-Interactive,0.8,0.85,29.71
2026-02-12 22:43:51.800,Active,Non-Interactive,0.8,0.85,29.75
2026-02-12 22:43:51.828,Active,Non-Interactive,0.8,0.85,29.78
2026-02-12 22:43:51.860,Active,Non-Interactive,0.8,0.85,29.81
2026-02-12 22:43:51.910,Active,Non-Interactive,0.8,0.85,29.86
2026-02-12 22:43:51.937,Active,Non-Interactive,0.8,0.85,29.88
2026-02-12 22:43:51.972,Active,Non-Interactive,0.8,0.85,29.92
2026-02-12 22:43:52.000,Active,Non-Interactive,0.8,0.85,29.95
2026-02-12 22:43:52.032,Active,Non-Interactive,0.8,0.85,29.98
2026-02-12 22:43:52.063,Active,Non-Interactive,0.8,0.85,30.01
2026-02-12 22:43:52.094,Active,Non-Interactive,0.8,0.85,30.04
2026-02-12 22:43:52.151,Active,Non-Interactive,0.8,0.85,30.1
2026-02-12 22:43:52.172,Active,Non-Interactive,0.8,0.85,30.12
2026-02-12 22:43:52.213,Active,Non-Interactive,0.8,0.85,30.16
2026-02-12 22:43:52.234,Active,Non-Interactive,0.8,0.85,30.18
2026-02-12 22:43:52.263,Active,Non-Interactive,0.8,0.85,30.21
2026-02-12 22:43:52.295,Active,Non-Interactive,0.8,0.85,30.24
2026-02-12 22:43:52.327,Active,Non-Interactive,0.8,0.85,30.27
2026-02-12 22:43:52.358,Active,Non-Interactive,0.8,0.85,30.3
2026-02-12 22:43:52.389,Active,Non-Interactive,0.8,0.85,30.34
2026-02-12 22:43:52.419,Active,Non-Interactive,0.8,0.85,30.37
2026-02-12 22:43:52.454,Active,Non-Interactive,0.8,0.85,30.4
2026-02-12 22:43:52.483,Active,Non-Interactive,0.8,0.85,30.43
2026-02-12 22:43:52.512,Active,Non-Interactive,0.8,0.85,30.46
2026-02-12 22:43:52.567,Active,Non-Interactive,0.8,0.85,30.51
2026-02-12 22:43:52.590,Active,Non-Interactive,0.8,0.85,30.54
2026-02-12 22:43:52.628,Active,Non-Interactive,0.8,0.85,30.58
2026-02-12 22:43:52.653,Active,Non-Interactive,0.8,0.85,30.6
2026-02-12 22:43:52.692,Active,Non-Interactive,0.8,0.85,30.64
2026-02-12 22:43:52.715,Active,Non-Interactive,0.8,0.85,30.66
2026-02-12 22:43:52.760,Active,Non-Interactive,0.8,0.85,30.71
2026-02-12 22:43:52.794,Active,Non-Interactive,0.8,0.85,30.74
2026-02-12 22:43:52.826,Active,Non-Interactive,0.8,0.85,30.77
2026-02-12 22:43:52.856,Active,Non-Interactive,0.8,0.85,30.8
2026-02-12 22:43:52.889,Active,Non-Interactive,0.8,0.85,30.84
2026-02-12 22:43:52.935,Active,Non-Interactive,0.8,0.85,30.88
2026-02-12 22:43:52.966,Active,Non-Interactive,0.8,0.85,30.91
2026-02-12 22:43:53.001,Active,Non-Interactive,0.8,0.85,30.95
2026-02-12 22:43:53.029,Active,Non-Interactive,0.8,0.85,30.98
2026-02-12 22:43:53.060,Active,Non-Interactive,0.8,0.85,31.01
2026-02-12 22:43:53.089,Active,Non-Interactive,0.8,0.85,31.04
2026-02-12 22:43:53.121,Active,Non-Interactive,0.8,0.85,31.07
2026-02-12 22:43:53.175,Active,Non-Interactive,0.8,0.85,31.12
2026-02-12 22:43:53.199,Active,Non-Interactive,0.8,0.85,31.15
2026-02-12 22:43:53.236,Active,Non-Interactive,0.8,0.85,31.18
2026-02-12 22:43:53.261,Active,Non-Interactive,0.8,0.85,31.21
2026-02-12 22:43:53.290,Active,Non-Interactive,0.8,0.85,31.24
2026-02-12 22:43:53.323,Active,Non-Interactive,0.8,0.85,31.27
2026-02-12 22:43:53.353,Active,Non-Interactive,0.8,0.85,31.3
2026-02-12 22:43:53.414,Active,Non-Interactive,0.8,0.85,31.36
2026-02-12 22:43:53.448,Active,Non-Interactive,0.8,0.85,31.4
2026-02-12 22:43:53.479,Active,Non-Interactive,0.8,0.85,31.43
2026-02-12 22:43:53.511,Active,Non-Interactive,0.8,0.85,31.46
2026-02-12 22:43:53.543,Active,Non-Interactive,0.8,0.85,31.49
2026-02-12 22:43:53.575,Active,Non-Interactive,0.8,0.85,31.52
2026-02-12 22:43:53.605,Active,Non-Interactive,0.8,0.85,31.55
2026-02-12 22:43:53.636,Active,Non-Interactive,0.8,0.85,31.58
2026-02-12 22:43:53.668,Active,Non-Interactive,0.8,0.85,31.62
2026-02-12 22:43:53.698,Active,Non-Interactive,0.8,0.85,31.64
2026-02-12 22:43:53.730,Active,Non-Interactive,0.8,0.85,31.68
2026-02-12 22:43:53.782,Active,Non-Interactive,0.8,0.85,31.73
2026-02-12 22:43:53.808,Active,Non-Interactive,0.8,0.85,31.75
2026-02-12 22:43:53.840,Active,Non-Interactive,0.8,0.85,31.79
2026-02-12 22:43:53.870,Active,Non-Interactive,0.8,0.85,31.82
2026-02-12 22:43:53.901,Active,Non-Interactive,0.8,0.85,31.85
2026-02-12 22:43:53.933,Active,Non-Interactive,0.8,0.85,31.88
2026-02-12 22:43:53.964,Active,Non-Interactive,0.8,0.85,31.91
2026-02-12 22:43:53.994,Active,Non-Interactive,0.8,0.85,31.94
2026-02-12 22:43:54.026,Active,Non-Interactive,0.8,0.85,31.97
2026-02-12 22:43:54.056,Active,Non-Interactive,0.8,0.85,32.0
2026-02-12 22:43:54.088,Active,Non-Interactive,0.8,0.85,32.04
2026-02-12 22:43:54.132,Active,Non-Interactive,0.8,0.85,32.08
2026-02-12 22:43:54.167,Active,Non-Interactive,0.8,0.85,32.11
2026-02-12 22:43:54.197,Active,Non-Interactive,0.8,0.85,32.14
2026-02-12 22:43:54.228,Active,Non-Interactive,0.8,0.85,32.18
2026-02-12 22:43:54.260,Active,Non-Interactive,0.8,0.85,32.21
2026-02-12 22:43:54.292,Active,Non-Interactive,0.8,0.85,32.24
2026-02-12 22:43:54.324,Active,Non-Interactive,0.8,0.85,32.27
2026-02-12 22:43:54.356,Active,Non-Interactive,0.8,0.85,32.3
2026-02-12 22:43:54.386,Active,Non-Interactive,0.8,0.85,32.33
2026-02-12 22:43:54.438,Active,Non-Interactive,0.8,0.85,32.38
2026-02-12 22:43:54.464,Active,Non-Interactive,0.8,0.85,32.41
2026-02-12 22:43:54.504,Active,Non-Interactive,0.8,0.85,32.45
2026-02-12 22:43:54.525,Active,Non-Interactive,0.8,0.85,32.47
2026-02-12 22:43:54.557,Active,Non-Interactive,0.8,0.85,32.5
2026-02-12 22:43:54.589,Active,Non-Interactive,0.8,0.85,32.54
2026-02-12 22:43:54.617,Active,Non-Interactive,0.8,0.85,32.56
2026-02-12 22:43:54.678,Active,Non-Interactive,0.8,0.85,32.63
2026-02-12 22:43:54.711,Active,Non-Interactive,0.8,0.85,32.66
2026-02-12 22:43:54.743,Active,Non-Interactive,0.8,0.85,32.69
2026-02-12 22:43:54.774,Active,Non-Interactive,0.8,0.85,32.72
2026-02-12 22:43:54.806,Active,Non-Interactive,0.8,0.85,32.75
2026-02-12 22:43:54.836,Active,Non-Interactive,0.8,0.85,32.78
2026-02-12 22:43:54.866,Active,Non-Interactive,0.8,0.85,32.81
2026-02-12 22:43:54.898,Active,Non-Interactive,0.8,0.85,32.85
2026-02-12 22:43:54.929,Active,Non-Interactive,0.8,0.85,32.88
2026-02-12 22:43:54.981,Active,Non-Interactive,0.8,0.85,32.93
2026-02-12 22:43:55.008,Active,Non-Interactive,0.8,0.85,32.95
2026-02-12 22:43:55.045,Active,Non-Interactive,0.8,0.85,32.99
2026-02-12 22:43:55.070,Active,Non-Interactive,0.8,0.85,33.02
2026-02-12 22:43:55.099,Active,Non-Interactive,0.8,0.85,33.05
2026-02-12 22:43:55.131,Active,Non-Interactive,0.8,0.85,33.08
2026-02-12 22:43:55.161,Active,Non-Interactive,0.8,0.85,33.11
2026-02-12 22:43:55.192,Active,Non-Interactive,0.8,0.85,33.14
2026-02-12 22:43:55.224,Active,Non-Interactive,0.8,0.85,33.17
2026-02-12 22:43:55.257,Active,Non-Interactive,0.8,0.85,33.2
2026-02-12 22:43:55.287,Active,Non-Interactive,0.8,0.85,33.23
2026-02-12 22:43:55.333,Active,Non-Interactive,0.8,0.85,33.28
2026-02-12 22:43:55.363,Active,Non-Interactive,0.8,0.85,33.31
2026-02-12 22:43:55.397,Active,Non-Interactive,0.8,0.85,33.34
2026-02-12 22:43:55.426,Active,Non-Interactive,0.8,0.85,33.37
2026-02-12 22:43:55.460,Active,Non-Interactive,0.8,0.85,33.41
2026-02-12 22:43:55.489,Active,Non-Interactive,0.8,0.85,33.44
2026-02-12 22:43:55.526,Active,Non-Interactive,0.8,0.85,33.47
2026-02-12 22:43:55.551,Active,Non-Interactive,0.8,0.85,33.5
2026-02-12 22:43:55.582,Active,Non-Interactive,0.8,0.85,33.53
2026-02-12 22:43:55.614,Active,Non-Interactive,0.8,0.85,33.56
2026-02-12 22:43:55.644,Active,Non-Interactive,0.8,0.85,33.59
2026-02-12 22:43:55.705,Active,Non-Interactive,0.8,0.85,33.65
2026-02-12 22:43:55.739,Active,Non-Interactive,0.8,0.85,33.69
2026-02-12 22:43:55.771,Active,Non-Interactive,0.8,0.85,33.72
2026-02-12 22:43:55.801,Active,Non-Interactive,0.8,0.85,33.75
2026-02-12 22:43:55.833,Active,Non-Interactive,0.8,0.85,33.78
2026-02-12 22:43:55.864,Active,Non-Interactive,0.8,0.85,33.81
2026-02-12 22:43:55.896,Active,Non-Interactive,0.8,0.85,33.84
2026-02-12 22:43:55.931,Active,Non-Interactive,0.8,0.85,33.88
2026-02-12 22:43:55.960,Active,Non-Interactive,0.8,0.85,33.91
2026-02-12 22:43:56.008,Active,Non-Interactive,0.8,0.85,33.96
2026-02-12 22:43:56.035,Active,Non-Interactive,0.8,0.85,33.98
2026-02-12 22:43:56.071,Active,Non-Interactive,0.8,0.85,34.02
2026-02-12 22:43:56.096,Active,Non-Interactive,0.8,0.85,34.04
2026-02-12 22:43:56.127,Active,Non-Interactive,0.8,0.85,34.07
2026-02-12 22:43:56.159,Active,Non-Interactive,0.8,0.85,34.11
2026-02-12 22:43:56.191,Active,Non-Interactive,0.8,0.85,34.14
2026-02-12 22:43:56.249,Active,Non-Interactive,0.8,0.85,34.2
2026-02-12 22:43:56.284,Active,Non-Interactive,0.8,0.85,34.23
2026-02-12 22:43:56.316,Active,Non-Interactive,0.8,0.85,34.26
2026-02-12 22:43:56.347,Active,Non-Interactive,0.8,0.85,34.29
2026-02-12 22:43:56.377,Active,Non-Interactive,0.8,0.85,34.32
2026-02-12 22:43:56.410,Active,Non-Interactive,0.8,0.85,34.36
2026-02-12 22:43:56.441,Active,Non-Interactive,0.8,0.85,34.39
2026-02-12 22:43:56.472,Active,Non-Interactive,0.8,0.85,34.42
2026-02-12 22:43:56.503,Active,Non-Interactive,0.8,0.85,34.45
2026-02-12 22:43:56.551,Active,Non-Interactive,0.8,0.85,34.5
2026-02-12 22:43:56.581,Active,Non-Interactive,0.8,0.85,34.53
2026-02-12 22:43:56.609,Active,Non-Interactive,0.8,0.85,34.56
2026-02-12 22:43:56.641,Active,Non-Interactive,0.8,0.85,34.59
2026-02-12 22:43:56.672,Active,Non-Interactive,0.8,0.85,34.62
2026-02-12 22:43:56.703,Active,Non-Interactive,0.8,0.85,34.65
2026-02-12 22:43:56.734,Active,Non-Interactive,0.8,0.85,34.68
2026-02-12 22:43:56.763,Active,Non-Interactive,0.8,0.85,34.71
2026-02-12 22:43:56.794,Active,Non-Interactive,0.8,0.85,34.74
2026-02-12 22:43:56.825,Active,Non-Interactive,0.8,0.85,34.77
2026-02-12 22:43:56.857,Active,Non-Interactive,0.8,0.85,34.8
2026-02-12 22:43:56.888,Active,Non-Interactive,0.8,0.85,34.84
2026-02-12 22:43:56.918,Active,Non-Interactive,0.8,0.85,34.87
2026-02-12 22:43:56.966,Active,Non-Interactive,0.8,0.85,34.91
2026-02-12 22:43:56.998,Active,Non-Interactive,0.8,0.85,34.95
2026-02-12 22:43:57.029,Active,Non-Interactive,0.8,0.85,34.98
2026-02-12 22:43:57.061,Active,Non-Interactive,0.8,0.85,35.01
2026-02-12 22:43:57.097,Active,Non-Interactive,0.8,0.85,35.04
2026-02-12 22:43:57.125,Active,Non-Interactive,0.8,0.85,35.07
2026-02-12 22:43:57.155,Active,Non-Interactive,0.8,0.85,35.1
2026-02-12 22:43:57.186,Active,Non-Interactive,0.8,0.85,35.13
2026-02-12 22:43:57.218,Active,Non-Interactive,0.8,0.85,35.16
2026-02-12 22:43:57.271,Active,Non-Interactive,0.8,0.85,35.22
2026-02-12 22:43:57.297,Active,Non-Interactive,0.8,0.85,35.24
2026-02-12 22:43:57.333,Active,Non-Interactive,0.8,0.85,35.28
2026-02-12 22:43:57.359,Active,Non-Interactive,0.8,0.85,35.31
2026-02-12 22:43:57.390,Active,Non-Interactive,0.8,0.85,35.34
2026-02-12 22:43:57.420,Active,Non-Interactive,0.8,0.85,35.37
2026-02-12 22:43:57.451,Active,Non-Interactive,0.8,0.85,35.4
2026-02-12 22:43:57.512,Active,Non-Interactive,0.8,0.85,35.46
2026-02-12 22:43:57.552,Active,Non-Interactive,0.8,0.85,35.5
2026-02-12 22:43:57.578,Active,Non-Interactive,0.8,0.85,35.52
2026-02-12 22:43:57.608,Active,Non-Interactive,0.8,0.85,35.55
2026-02-12 22:43:57.637,Active,Non-Interactive,0.8,0.85,35.58
2026-02-12 22:43:57.669,Active,Non-Interactive,0.8,0.85,35.62
2026-02-12 22:43:57.700,Active,Non-Interactive,0.8,0.85,35.65
2026-02-12 22:43:57.750,Active,Non-Interactive,0.8,0.85,35.7
2026-02-12 22:43:57.779,Active,Non-Interactive,0.8,0.85,35.73
2026-02-12 22:43:57.812,Active,Non-Interactive,0.8,0.85,35.76
2026-02-12 22:43:57.841,Active,Non-Interactive,0.8,0.85,35.79
2026-02-12 22:43:57.878,Active,Non-Interactive,0.8,0.85,35.82
2026-02-12 22:43:57.903,Active,Non-Interactive,0.8,0.85,35.85
2026-02-12 22:43:57.932,Active,Non-Interactive,0.8,0.85,35.88
2026-02-12 22:43:57.963,Active,Non-Interactive,0.8,0.85,35.91
2026-02-12 22:43:57.994,Active,Non-Interactive,0.8,0.85,35.94
2026-02-12 22:43:58.026,Active,Non-Interactive,0.8,0.85,35.97
2026-02-12 22:43:58.058,Active,Non-Interactive,0.8,0.85,36.01
2026-02-12 22:43:58.088,Active,Non-Interactive,0.8,0.85,36.04
2026-02-12 22:43:58.121,Active,Non-Interactive,0.8,0.85,36.07
2026-02-12 22:43:58.164,Active,Non-Interactive,0.8,0.85,36.11
2026-02-12 22:43:58.197,Active,Non-Interactive,0.8,0.85,36.14
2026-02-12 22:43:58.229,Active,Non-Interactive,0.8,0.85,36.18
2026-02-12 22:43:58.260,Active,Non-Interactive,0.8,0.85,36.21
2026-02-12 22:43:58.295,Active,Non-Interactive,0.8,0.85,36.24
2026-02-12 22:43:58.323,Active,Non-Interactive,0.8,0.85,36.27
2026-02-12 22:43:58.359,Active,Non-Interactive,0.8,0.85,36.31
2026-02-12 22:43:58.386,Active,Non-Interactive,0.8,0.85,36.33
2026-02-12 22:43:58.418,Active,Non-Interactive,0.8,0.85,36.37
2026-02-12 22:43:58.448,Active,Non-Interactive,0.8,0.85,36.4
2026-02-12 22:43:58.480,Active,Non-Interactive,0.8,0.85,36.43
2026-02-12 22:43:58.537,Active,Non-Interactive,0.8,0.85,36.48
2026-02-12 22:43:58.557,Active,Non-Interactive,0.8,0.85,36.5
2026-02-12 22:43:58.598,Active,Non-Interactive,0.8,0.85,36.55
2026-02-12 22:43:58.618,Active,Non-Interactive,0.8,0.85,36.56
2026-02-12 22:43:58.648,Active,Non-Interactive,0.8,0.85,36.6
2026-02-12 22:43:58.681,Active,Non-Interactive,0.8,0.85,36.63
2026-02-12 22:43:58.712,Active,Non-Interactive,0.8,0.85,36.66
2026-02-12 22:43:58.774,Active,Non-Interactive,0.8,0.85,36.72
2026-02-12 22:43:58.807,Active,Non-Interactive,0.8,0.85,36.75
2026-02-12 22:43:58.839,Active,Non-Interactive,0.8,0.85,36.79
2026-02-12 22:43:58.870,Active,Non-Interactive,0.8,0.85,36.82
2026-02-12 22:43:58.904,Active,Non-Interactive,0.8,0.85,36.85
2026-02-12 22:43:58.932,Active,Non-Interactive,0.8,0.85,36.88
2026-02-12 22:43:58.964,Active,Non-Interactive,0.8,0.85,36.91
2026-02-12 22:43:58.996,Active,Non-Interactive,0.8,0.85,36.94
2026-02-12 22:43:59.026,Active,Non-Interactive,0.8,0.85,36.97
2026-02-12 22:43:59.079,Active,Non-Interactive,0.8,0.85,37.03
2026-02-12 22:43:59.102,Active,Non-Interactive,0.8,0.85,37.05
2026-02-12 22:43:59.144,Active,Non-Interactive,0.8,0.85,37.09
2026-02-12 22:43:59.167,Active,Non-Interactive,0.8,0.85,37.11
2026-02-12 22:43:59.198,Active,Non-Interactive,0.8,0.85,37.14
2026-02-12 22:43:59.227,Active,Non-Interactive,0.8,0.85,37.17
2026-02-12 22:43:59.259,Active,Non-Interactive,0.8,0.85,37.21
2026-02-12 22:43:59.291,Active,Non-Interactive,0.8,0.85,37.24
2026-02-12 22:43:59.321,Active,Non-Interactive,0.8,0.85,37.27
2026-02-12 22:43:59.384,Active,Non-Interactive,0.8,0.85,37.33
2026-02-12 22:43:59.415,Active,Non-Interactive,0.8,0.85,37.36
2026-02-12 22:43:59.447,Active,Non-Interactive,0.8,0.85,37.39
2026-02-12 22:43:59.478,Active,Non-Interactive,0.8,0.85,37.42
2026-02-12 22:43:59.509,Active,Non-Interactive,0.8,0.85,37.46
2026-02-12 22:43:59.540,Active,Non-Interactive,0.8,0.85,37.49
2026-02-12 22:43:59.572,Active,Non-Interactive,0.8,0.85,37.52
2026-02-12 22:43:59.602,Active,Non-Interactive,0.8,0.85,37.55
2026-02-12 22:43:59.633,Active,Non-Interactive,0.8,0.85,37.58
2026-02-12 22:43:59.665,Active,Non-Interactive,0.8,0.85,37.61
2026-02-12 22:43:59.696,Active,Non-Interactive,0.8,0.85,37.64
2026-02-12 22:43:59.734,Active,Non-Interactive,0.8,0.85,37.68
2026-02-12 22:43:59.760,Active,Non-Interactive,0.8,0.85,37.71
2026-02-12 22:43:59.799,Active,Non-Interactive,0.8,0.85,37.75
2026-02-12 22:43:59.822,Active,Non-Interactive,0.8,0.85,37.77
2026-02-12 22:43:59.862,Active,Non-Interactive,0.8,0.85,37.81
2026-02-12 22:43:59.882,Active,Non-Interactive,0.8,0.85,37.83
2026-02-12 22:43:59.926,Active,Non-Interactive,0.8,0.85,37.87
2026-02-12 22:43:59.960,Active,Non-Interactive,0.8,0.85,37.91
2026-02-12 22:43:59.992,Active,Non-Interactive,0.8,0.85,37.94
2026-02-12 22:44:00.027,Active,Non-Interactive,0.8,0.85,37.97
2026-02-12 22:44:00.052,Active,Non-Interactive,0.8,0.85,38.0
2026-02-12 22:44:00.101,Active,Non-Interactive,0.8,0.85,38.05
2026-02-12 22:44:00.129,Active,Non-Interactive,0.8,0.85,38.08
2026-02-12 22:44:00.164,Active,Non-Interactive,0.8,0.85,38.11
2026-02-12 22:44:00.192,Active,Non-Interactive,0.8,0.85,38.14
2026-02-12 22:44:00.225,Active,Non-Interactive,0.8,0.85,38.17
2026-02-12 22:44:00.256,Active,Non-Interactive,0.8,0.85,38.2
2026-02-12 22:44:00.287,Active,Non-Interactive,0.8,0.85,38.23
2026-02-12 22:44:00.344,Active,Non-Interactive,0.8,0.85,38.29
2026-02-12 22:44:00.378,Active,Non-Interactive,0.8,0.85,38.33
2026-02-12 22:44:00.410,Active,Non-Interactive,0.8,0.85,38.36
2026-02-12 22:44:00.443,Active,Non-Interactive,0.8,0.85,38.39
2026-02-12 22:44:00.475,Passive,Non-Interactive,0.76,0.7,38.42
2026-02-12 22:44:00.504,Passive,Non-Interactive,0.72,0.7,38.45
2026-02-12 22:44:00.536,Active,Non-Interactive,0.72,0.85,38.48
2026-02-12 22:44:00.584,Active,Non-Interactive,0.72,0.85,38.53
2026-02-12 22:44:00.614,Active,Non-Interactive,0.72,0.85,38.56
2026-02-12 22:44:00.645,Active,Non-Interactive,0.72,0.85,38.59
2026-02-12 22:44:00.676,Active,Non-Interactive,0.72,0.85,38.62
2026-02-12 22:44:00.708,Active,Non-Interactive,0.72,0.85,38.65
2026-02-12 22:44:00.737,Active,Non-Interactive,0.72,0.85,38.68
2026-02-12 22:44:00.771,Active,Non-Interactive,0.72,0.85,38.72
2026-02-12 22:44:00.802,Active,Non-Interactive,0.76,0.85,38.75
2026-02-12 22:44:00.832,Active,Non-Interactive,0.8,0.85,38.78
2026-02-12 22:44:00.864,Active,Non-Interactive,0.8,0.85,38.81
2026-02-12 22:44:00.896,Active,Non-Interactive,0.8,0.85,38.84
2026-02-12 22:44:00.951,Active,Non-Interactive,0.8,0.85,38.9
2026-02-12 22:44:00.971,Active,Non-Interactive,0.8,0.85,38.92
2026-02-12 22:44:01.003,Active,Non-Interactive,0.8,0.85,38.95
2026-02-12 22:44:01.034,Active,Non-Interactive,0.8,0.85,38.98
2026-02-12 22:44:01.065,Active,Non-Interactive,0.8,0.85,39.01
2026-02-12 22:44:01.097,Active,Non-Interactive,0.8,0.85,39.04
2026-02-12 22:44:01.127,Active,Non-Interactive,0.8,0.85,39.07
2026-02-12 22:44:01.158,Active,Non-Interactive,0.8,0.85,39.1
2026-02-12 22:44:01.190,Active,Non-Interactive,0.8,0.85,39.14
2026-02-12 22:44:01.221,Passive,Non-Interactive,0.76,0.7,39.17
2026-02-12 22:44:01.251,Passive,Non-Interactive,0.72,0.7,39.2
2026-02-12 22:44:01.284,Passive,Non-Interactive,0.68,0.7,39.23
2026-02-12 22:44:01.314,Active,Non-Interactive,0.68,0.85,39.26
2026-02-12 22:44:01.363,Inactive,Absent,0.61,0.8,39.31
2026-02-12 22:44:01.391,Inactive,Absent,0.54,0.8,39.34
2026-02-12 22:44:01.428,Inactive,Absent,0.47,0.8,39.38
2026-02-12 22:44:01.453,Inactive,Absent,0.4,0.8,39.4
2026-02-12 22:44:01.484,Inactive,Absent,0.33,0.8,39.43
2026-02-12 22:44:01.515,Inactive,Absent,0.26,0.8,39.46
2026-02-12 22:44:01.547,Inactive,Absent,0.23,0.8,39.49
2026-02-12 22:44:01.612,Active,Non-Interactive,0.27,0.85,39.56
2026-02-12 22:44:01.642,Passive,Non-Interactive,0.27,0.7,39.59
2026-02-12 22:44:01.673,Active,Non-Interactive,0.27,0.85,39.62
2026-02-12 22:44:01.704,Active,Non-Interactive,0.34,0.85,39.65
2026-02-12 22:44:01.737,Passive,Non-Interactive,0.37,0.7,39.68
2026-02-12 22:44:01.767,Active,Non-Interactive,0.44,0.85,39.71
2026-02-12 22:44:01.799,Passive,Non-Interactive,0.47,0.7,39.75
2026-02-12 22:44:01.844,Active,Non-Interactive,0.54,0.85,39.79
2026-02-12 22:44:01.877,Active,Non-Interactive,0.61,0.85,39.82
2026-02-12 22:44:01.908,Active,Non-Interactive,0.68,0.85,39.86
2026-02-12 22:44:01.937,Active,Non-Interactive,0.68,0.85,39.88
2026-02-12 22:44:01.973,Active,Non-Interactive,0.72,0.85,39.92
2026-02-12 22:44:01.999,Active,Non-Interactive,0.72,0.85,39.95
2026-02-12 22:44:02.029,Active,Non-Interactive,0.72,0.85,39.98
2026-02-12 22:44:02.061,Active,Non-Interactive,0.76,0.85,40.01
2026-02-12 22:44:02.091,Active,Non-Interactive,0.76,0.85,40.04
2026-02-12 22:44:02.147,Active,Non-Interactive,0.8,0.85,40.09
2026-02-12 22:44:02.170,Active,Non-Interactive,0.8,0.85,40.12
2026-02-12 22:44:02.214,Active,Non-Interactive,0.8,0.85,40.16
2026-02-12 22:44:02.246,Active,Non-Interactive,0.8,0.85,40.19
2026-02-12 22:44:02.277,Active,Non-Interactive,0.8,0.85,40.22
2026-02-12 22:44:02.308,Active,Non-Interactive,0.8,0.85,40.26
2026-02-12 22:44:02.339,Active,Non-Interactive,0.8,0.85,40.29
2026-02-12 22:44:02.369,Active,Non-Interactive,0.8,0.85,40.32
2026-02-12 22:44:02.401,Active,Non-Interactive,0.8,0.85,40.35
2026-02-12 22:44:02.431,Active,Non-Interactive,0.8,0.85,40.38
2026-02-12 22:44:02.461,Active,Non-Interactive,0.8,0.85,40.41
2026-02-12 22:44:02.492,Active,Non-Interactive,0.8,0.85,40.44
2026-02-12 22:44:02.524,Active,Non-Interactive,0.8,0.85,40.47
2026-02-12 22:44:02.567,Active,Non-Interactive,0.8,0.85,40.51
2026-02-12 22:44:02.600,Active,Non-Interactive,0.8,0.85,40.55
2026-02-12 22:44:02.629,Active,Non-Interactive,0.8,0.85,40.58
2026-02-12 22:44:02.661,Active,Non-Interactive,0.8,0.85,40.61
2026-02-12 22:44:02.693,Active,Non-Interactive,0.8,0.85,40.64
2026-02-12 22:44:02.721,Active,Non-Interactive,0.8,0.85,40.67
2026-02-12 22:44:02.752,Active,Non-Interactive,0.8,0.85,40.7
2026-02-12 22:44:02.785,Active,Non-Interactive,0.8,0.85,40.73
2026-02-12 22:44:02.815,Active,Non-Interactive,0.8,0.85,40.76
2026-02-12 22:44:02.869,Active,Non-Interactive,0.8,0.85,40.82
2026-02-12 22:44:02.892,Active,Non-Interactive,0.8,0.85,40.84
2026-02-12 22:44:02.933,Active,Non-Interactive,0.8,0.85,40.88
2026-02-12 22:44:02.968,Active,Non-Interactive,0.8,0.85,40.91
2026-02-12 22:44:02.999,Active,Non-Interactive,0.8,0.85,40.95
2026-02-12 22:44:03.029,Active,Non-Interactive,0.8,0.85,40.98
2026-02-12 22:44:03.060,Active,Non-Interactive,0.8,0.85,41.01
2026-02-12 22:44:03.089,Active,Non-Interactive,0.8,0.85,41.04
2026-02-12 22:44:03.120,Active,Non-Interactive,0.8,0.85,41.07
2026-02-12 22:44:03.173,Active,Non-Interactive,0.8,0.85,41.12
2026-02-12 22:44:03.196,Active,Non-Interactive,0.8,0.85,41.14
2026-02-12 22:44:03.239,Active,Non-Interactive,0.8,0.85,41.19
2026-02-12 22:44:03.273,Active,Non-Interactive,0.8,0.85,41.22
2026-02-12 22:44:03.304,Active,Non-Interactive,0.8,0.85,41.25
2026-02-12 22:44:03.334,Active,Non-Interactive,0.8,0.85,41.28
2026-02-12 22:44:03.366,Active,Non-Interactive,0.8,0.85,41.31
2026-02-12 22:44:03.413,Active,Non-Interactive,0.8,0.85,41.36
2026-02-12 22:44:03.444,Active,Non-Interactive,0.8,0.85,41.39
2026-02-12 22:44:03.477,Active,Non-Interactive,0.8,0.85,41.42
2026-02-12 22:44:03.502,Active,Non-Interactive,0.8,0.85,41.45
2026-02-12 22:44:03.535,Active,Non-Interactive,0.8,0.85,41.48
2026-02-12 22:44:03.566,Active,Non-Interactive,0.8,0.85,41.51
2026-02-12 22:44:03.595,Active,Non-Interactive,0.8,0.85,41.54
2026-02-12 22:44:03.627,Active,Non-Interactive,0.8,0.85,41.57
2026-02-12 22:44:03.657,Active,Non-Interactive,0.8,0.85,41.6
2026-02-12 22:44:03.688,Active,Non-Interactive,0.8,0.85,41.64
2026-02-12 22:44:03.719,Inactive,Absent,0.73,0.8,41.67
2026-02-12 22:44:03.769,Active,Non-Interactive,0.73,0.85,41.72
2026-02-12 22:44:03.794,Active,Non-Interactive,0.73,0.85,41.74
2026-02-12 22:44:03.832,Active,Non-Interactive,0.73,0.85,41.78
